id	MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_ROR2_1	MCF7_ROR2_2	MCF7_ROR2_3	pval	qval
ENSG00000138297	2899.51	2597.75	2814.6	4283.37	2930.31	3963.63	3.846239194832598e-06	0.0006107573544587895
ENSG00000259129	15.8	20.56	31.29	3.53	1.0	7.15	3.9002005296448005e-06	0.00061677739075387
ENSG00000120278	62.01	60.73	81.21	128.06	102.02	170.37	4.012609535325589e-06	0.0006319531115716875
ENSG00000122025	23.0	34.0	38.0	73.0	51.0	120.0	4.4649517626357615e-06	0.0006958329641986737
ENSG00000174640	9.0	9.0	9.0	23.0	23.0	38.0	4.4697844563175725e-06	0.0006958329641986737
ENSG00000265702	18.59	8.48	19.51	57.57	27.7	59.6	4.472539350397429e-06	0.0006958329641986737
ENSG00000152034	17.01	13.24	19.0	4.0	0.0	4.0	4.5249479545183255e-06	0.0007011479838557669
ENSG00000001630	7313.7	6576.25	7446.05	10875.37	8013.44	9987.67	4.566142865077166e-06	0.000704689710920423
ENSG00000133710	55.0	84.0	49.0	120.0	97.0	144.0	4.649274812272625e-06	0.0007146493299440498
ENSG00000207524	0.0	0.0	0.0	392.67	48.95	0.0	5.124769470860393e-06	0.0007846001642479012
ENSG00000166886	2108.56	2383.92	1579.79	1350.25	825.74	1472.73	5.316861646998386e-06	0.0008107792038525951
ENSG00000235162	1083.0	1174.0	1210.0	1674.0	1246.0	1701.0	5.399443722200098e-06	0.0008201178788802584
ENSG00000006534	886.84	377.38	604.85	2130.23	805.91	1927.05	5.725785395671166e-06	0.0008662617369482344
ENSG00000134917	10.0	9.0	14.0	1.0	1.0	1.0	5.819909336100375e-06	0.000877048925363393
ENSG00000156398	3241.49	2888.7	3188.58	1915.99	1104.46	2458.8	6.0108180348670484e-06	0.0009022801384526209
ENSG00000125378	731.0	849.0	772.0	390.0	351.0	605.0	6.16776111744098e-06	0.0009222362810156497
ENSG00000162415	1985.0	2535.0	1718.0	1182.0	946.0	1637.0	6.552956541125313e-06	0.0009760349378386184
ENSG00000153162	39.01	47.0	39.0	14.0	14.0	18.02	6.732558055063648e-06	0.0009989140576833432
ENSG00000115414	1828.86	2201.5	2263.27	2913.21	2138.64	3600.27	6.78446007037969e-06	0.0010027431984021183
ENSG00000091490	408.0	456.0	460.0	688.0	490.0	707.0	7.123556165762087e-06	0.0010488276488042356
ENSG00000147255	1801.38	3155.92	1327.19	661.95	777.89	1105.16	7.182105429844855e-06	0.0010497318783856244
ENSG00000107282	266.28	348.22	276.67	167.61	130.45	189.27	7.184331321313084e-06	0.0010497318783856244
ENSG00000105983	6954.8	8624.37	6267.69	4601.97	4037.32	5558.36	7.345774748638746e-06	0.001069255424396552
ENSG00000065054	1854.0	1722.0	1535.0	1110.0	702.0	1377.0	7.454372982860946e-06	0.001080968471642945
ENSG00000196549	68.74	73.0	67.31	120.69	94.35	202.0	7.588192173717687e-06	0.0010962370257579822
ENSG00000143891	94.78	84.36	108.64	225.4	110.22	245.12	7.869180238039065e-06	0.0011325725025744015
ENSG00000163328	169.73	146.18	158.31	278.39	184.53	305.96	8.025952309139332e-06	0.0011456928615624538
ENSG00000109436	21224.0	25614.0	17701.0	13918.0	10967.0	17268.0	8.031473469599442e-06	0.0011456928615624538
ENSG00000268358	23.0	43.0	20.0	7.0	4.0	9.0	8.049783299205333e-06	0.0011456928615624538
ENSG00000197977	3745.0	5367.0	4823.0	1873.0	1579.0	3616.0	8.150386351017357e-06	0.0011557307996195388
ENSG00000249267	158.2	152.52	120.95	78.69	46.57	85.76	8.341592280917816e-06	0.0011784952506290803
ENSG00000162521	8876.72	8851.15	8120.12	6383.75	4676.73	7196.63	8.538724196010904e-06	0.0012019270820670586
ENSG00000163531	40.08	35.04	44.79	87.45	54.53	105.19	8.605702044117591e-06	0.0012069340078516453
ENSG00000134716	382.0	338.0	301.0	191.0	137.0	236.0	8.812109369522041e-06	0.0012313881412799746
ENSG00000244242	2023.38	2450.09	2185.76	1333.32	944.62	1869.67	8.994485170758506e-06	0.0012523191164561878
ENSG00000182512	3223.78	3384.14	3277.03	4515.08	3264.3	4527.31	9.29194273838393e-06	0.0012890641716628796
ENSG00000182263	1919.0	2051.0	1859.0	1384.0	1070.0	1520.0	9.421844828302591e-06	0.0013023836441079567
ENSG00000185477	124.0	162.0	189.0	316.0	187.0	437.0	9.503187710023628e-06	0.0013089193452357993
ENSG00000187123	1016.0	1218.0	1283.0	1653.0	1242.0	2010.0	9.961236589848087e-06	0.0013652558081637422
ENSG00000154640	375.0	302.43	323.7	195.21	151.34	179.43	9.983264340949609e-06	0.0013652558081637422
ENSG00000117461	7223.12	8165.66	6257.74	5085.87	3807.04	6004.88	1.0407354826716815e-05	0.0014182050754648005
ENSG00000175161	9.0	16.0	9.0	0.0	0.0	3.0	1.0486975540561792e-05	0.0014240052864760019
ENSG00000143753	1625.55	1683.53	1373.82	2066.04	1615.47	2254.73	1.0589344725636201e-05	0.0014328427433688306
ENSG00000157657	1665.0	1542.0	1631.0	2392.0	1521.0	2629.0	1.1123098604806139e-05	0.0014997839760894397
ENSG00000141639	15.0	14.0	25.0	52.0	35.0	48.0	1.1241875160490073e-05	0.0015104992261094844
ENSG00000135549	1207.91	1411.32	1588.37	704.54	587.0	1088.88	1.1875946600966139e-05	0.0015901354563830203
ENSG00000114405	6101.0	6577.0	6361.0	4176.0	3779.0	4637.0	1.2033465860900547e-05	0.0016056320350787716
ENSG00000082212	720.0	666.0	701.0	1240.0	864.0	966.0	1.2331621801370099e-05	0.0016397216698375437
ENSG00000173621	677.49	604.14	626.5	1006.34	631.84	1071.76	1.2641817629073899e-05	0.0016751716132760407
ENSG00000187720	3771.01	4851.33	3545.0	2831.36	1966.02	3276.0	1.2903979081739516e-05	0.001704034735921258
ENSG00000205861	102.42	104.09	49.13	30.27	17.92	39.27	1.3066792521691332e-05	0.0017196256952861457
ENSG00000138758	2355.34	2176.18	2356.9	3134.47	2411.41	3307.58	1.3566162672868225e-05	0.001775950826422772
ENSG00000147614	81.22	87.18	46.52	22.11	23.09	31.96	1.3587216169675624e-05	0.001775950826422772
ENSG00000256013	0.0	97.46	86.04	0.0	0.0	1.16	1.4065560714758893e-05	0.0018322419225313721
ENSG00000041515	245.99	189.12	159.21	431.94	235.07	372.99	1.4253358510242988e-05	0.0018429046675623448
ENSG00000241157	31.0	45.0	39.0	15.0	11.0	14.0	1.4285480024577956e-05	0.0018429046675623448
ENSG00000224652	47.0	65.0	47.0	10.0	20.0	21.0	1.4291287366856948e-05	0.0018429046675623448
ENSG00000111666	1690.84	1944.28	1781.64	2713.8	2009.35	2382.18	1.462852982497985e-05	0.0018753299193591262
ENSG00000053747	1000.0	800.0	1040.0	1877.0	976.0	1681.0	1.4640339747260795e-05	0.0018753299193591262
ENSG00000135862	5010.0	5620.0	5102.0	6367.0	5354.0	7680.0	1.5003785635743676e-05	0.001915499914984578
ENSG00000196159	423.0	720.0	540.0	250.0	206.0	387.0	1.584011255218687e-05	0.0020155756462100563
ENSG00000021355	1603.64	1376.89	1551.84	2313.78	1445.73	2605.63	1.603683682059521e-05	0.0020338731529433423
ENSG00000065320	1024.0	1389.0	855.0	572.0	471.0	805.0	1.6093078443928213e-05	0.0020342921659318204
ENSG00000085831	3554.43	4176.25	3225.54	2422.44	2013.01	2990.29	1.6678816580636658e-05	0.0021014215198711657
ENSG00000271821	7.55	8.94	8.4	0.0	0.0	1.65	1.7006806751954693e-05	0.0021357436923663885
ENSG00000172915	3392.4	3699.91	3518.01	4394.43	3435.31	5758.64	1.7372602150401693e-05	0.0021676618963737426
ENSG00000145623	690.62	643.48	837.75	427.16	281.58	516.52	1.7373786407908626e-05	0.0021676618963737426
ENSG00000146674	237.0	390.0	401.0	119.0	108.0	217.0	1.74365148454532e-05	0.0021684478721070407
ENSG00000170689	49.0	34.0	66.0	138.0	74.0	131.0	1.7510523207917922e-05	0.002170627051077
ENSG00000066583	14256.0	17115.0	14093.0	9584.0	8532.0	12520.0	1.7630016726501425e-05	0.0021784124847781246
ENSG00000171055	1415.48	1409.12	1410.03	1867.97	1502.48	2019.34	1.785920912184717e-05	0.0021996592568408434
ENSG00000114315	819.0	953.0	828.0	1149.0	1135.0	1288.0	1.806098635179969e-05	0.0022174044202139245
ENSG00000249839	100.06	115.14	51.97	19.99	30.32	33.27	1.887969870121617e-05	0.0023048213645891573
ENSG00000164976	2062.88	2150.26	1658.84	2473.99	2104.66	2927.33	1.8892961638534002e-05	0.0023048213645891573
ENSG00000153234	649.0	848.0	568.0	406.0	286.0	511.0	1.9075528815943017e-05	0.002318974766308598
ENSG00000168702	335.73	498.0	264.0	161.0	148.75	214.0	1.9129671097112146e-05	0.002318974766308598
ENSG00000100605	6624.37	4758.86	6710.1	12033.88	6107.57	11634.57	1.962466390088644e-05	0.0023647676422280535
ENSG00000153904	2092.0	2727.0	1964.0	1172.0	1139.0	1763.0	1.9630500621181147e-05	0.0023647676422280535
ENSG00000169255	9660.03	11966.08	11356.51	7657.36	6296.42	7740.41	2.0449661266822448e-05	0.0024557486973795406
ENSG00000157800	1101.21	1252.59	1158.03	808.11	639.6	857.28	2.096332639896944e-05	0.00250959098710155
ENSG00000185634	87.15	96.76	100.46	40.7	39.72	51.41	2.202434841272583e-05	0.0026284213068454294
ENSG00000180354	718.0	1019.0	605.0	422.0	338.0	544.0	2.2624888412557163e-05	0.002691731306246894
ENSG00000144369	1142.0	1099.0	1074.0	1435.0	1138.0	1683.0	2.28236880861994e-05	0.0027070021165940448
ENSG00000265693	0.0	0.06	0.41	5.17	3.85	8.08	2.334265404769745e-05	0.002760035414599746
ENSG00000223917	11.0	13.78	13.33	0.0	0.0	5.07	2.3601020963434635e-05	0.0027746078635283336
ENSG00000069482	707.0	493.0	615.0	1115.0	769.0	945.0	2.361030424101606e-05	0.0027746078635283336
ENSG00000164683	48.0	78.0	77.0	132.0	93.0	158.0	2.4058042163274614e-05	0.002818605012958283
ENSG00000263707	7.77	3.74	9.92	0.0	0.0	0.0	2.4304279638056166e-05	0.0028387989602772718
ENSG00000147100	993.0	952.0	806.0	1259.0	904.0	1474.0	2.479390405415357e-05	0.00288625292419568
ENSG00000047410	25322.29	29744.3	26144.08	16699.12	15689.72	21898.99	2.486077125816514e-05	0.00288625292419568
ENSG00000176641	375.38	457.06	255.51	570.66	480.23	636.2	2.5895399156237633e-05	0.0029973144541442765
ENSG00000167315	1585.01	1400.81	1703.36	2220.65	1587.39	2754.84	2.610239888286086e-05	0.003012201153965697
ENSG00000160209	12785.71	14279.42	10945.02	8799.68	7208.66	10351.91	2.7057889557245375e-05	0.0031131155087000756
ENSG00000180730	330.19	522.45	228.98	624.58	638.96	694.41	2.7710811185068932e-05	0.003174666250445057
ENSG00000196189	900.0	1018.0	794.0	599.0	394.0	722.0	2.7758089417860392e-05	0.003174666250445057
ENSG00000120251	13.0	25.0	12.0	3.0	0.0	5.0	2.8152699615389704e-05	0.003206656464484839
ENSG00000163704	1802.29	1938.35	1581.64	1196.38	864.84	1508.0	2.8204691500881536e-05	0.003206656464484839
ENSG00000260342	791.68	1040.32	508.2	377.18	73.6	284.14	2.834696522345267e-05	0.0032133250135894962
ENSG00000074527	555.0	516.0	980.0	1404.0	993.0	1509.0	2.8702838770058062e-05	0.003244096141928798
ENSG00000134215	5366.9	7526.11	5275.0	2794.04	3051.0	4542.68	2.9634069680312828e-05	0.003327928672422178
ENSG00000154237	158.78	131.16	137.65	320.55	160.74	261.95	2.9647157620679518e-05	0.003327928672422178
ENSG00000156535	353.42	506.48	348.87	611.18	463.55	668.03	2.983299002611247e-05	0.003327928672422178
ENSG00000187068	559.94	596.12	540.12	395.56	243.67	416.91	2.9999139485052037e-05	0.003327928672422178
ENSG00000137878	257.68	179.97	233.84	127.36	89.02	107.55	3.0031462320413748e-05	0.003327928672422178
ENSG00000125851	637.18	965.39	586.08	1136.21	795.79	1947.31	3.012341456940054e-05	0.003327928672422178
ENSG00000173156	2552.0	2537.0	2138.0	3206.0	2322.0	3369.0	3.0132024569138938e-05	0.003327928672422178
ENSG00000269926	271.53	266.68	194.79	406.07	259.02	475.3	3.01373784220599e-05	0.003327928672422178
ENSG00000106976	1447.81	1855.33	1191.14	732.56	565.98	1205.89	3.0943066824260906e-05	0.003407106509807158
ENSG00000150667	170.86	166.0	103.24	69.0	59.0	73.85	3.110981124692084e-05	0.003415679504561926
ENSG00000228716	9914.61	10402.33	8762.8	7133.11	5752.64	7584.76	3.143463742509224e-05	0.0034415106751323208
ENSG00000020129	2470.23	2448.77	2157.21	1653.54	1085.25	2017.89	3.1852112947515564e-05	0.003466783642836023
ENSG00000010803	1094.0	1264.0	1075.0	840.99	583.0	872.0	3.187909751848826e-05	0.003466783642836023
ENSG00000187942	19.2	20.99	22.1	0.0	0.0	9.28	3.193612494961882e-05	0.003466783642836023
ENSG00000179388	385.32	499.54	284.74	172.0	173.71	113.48	3.307675832596858e-05	0.0035804892083107624
ENSG00000257227	0.0	0.0	0.0	40.55	25.47	0.0	3.3702996156022305e-05	0.0036354677988399958
ENSG00000261026	18.0	27.0	19.0	5.0	6.0	6.0	3.3773862917296724e-05	0.0036354677988399958
ENSG00000112320	205.0	217.0	182.0	308.0	249.0	323.0	3.426867214232411e-05	0.003678397179147999
ENSG00000160299	7277.0	8920.0	7416.0	4933.0	3908.0	6940.0	3.436412478698167e-05	0.003678397179147999
ENSG00000160294	7755.48	9274.49	7504.6	5627.53	4575.06	6948.88	3.4718379400949035e-05	0.003703284899570047
ENSG00000168243	126.26	113.03	124.77	198.63	154.34	219.46	3.4789368396606306e-05	0.003703284899570047
ENSG00000251191	16.0	21.0	16.0	4.0	5.0	4.0	3.538009042752182e-05	0.0037557627484773714
ENSG00000074590	941.0	901.0	891.0	1271.0	864.0	1499.0	3.6611758413679215e-05	0.003875037383180681
ENSG00000147642	936.76	990.89	809.0	698.65	334.0	524.85	3.670536086909982e-05	0.003875037383180681
ENSG00000119547	577.0	432.0	550.0	980.0	561.0	882.0	4.042991351979433e-05	0.004256549908873032
ENSG00000235123	30803.78	32075.77	25935.64	21970.82	14063.71	25408.59	4.1060111425197055e-05	0.0043110873274521105
ENSG00000106868	727.0	701.0	714.0	1046.0	794.0	1003.0	4.139215404772117e-05	0.0043341081627951755
ENSG00000143578	2276.2	2289.39	1665.65	1503.93	973.04	1576.57	4.1882281859452455e-05	0.00437351175895391
ENSG00000092929	1807.5	1354.48	1544.94	2597.15	1479.76	3034.13	4.239808855696604e-05	0.004415376008311899
ENSG00000141959	15470.86	19015.69	13937.83	10389.62	8051.19	14006.1	4.348131588481548e-05	0.0045159459643829445
ENSG00000075142	2725.25	2349.04	2585.29	3343.59	2515.79	4187.05	4.5575751191471877e-05	0.004720714196188359
ENSG00000203697	311.0	384.0	152.0	139.0	90.0	103.0	4.6181511723252596e-05	0.0047705998185514804
ENSG00000185250	54.7	64.81	50.86	120.86	67.56	112.04	4.7069831395580466e-05	0.004849328366942
ENSG00000214435	95.61	92.79	84.59	159.49	132.56	150.14	4.806938430833044e-05	0.004939064973798188
ENSG00000145860	747.0	874.0	650.74	960.0	856.0	1205.57	5.105919202202219e-05	0.005231183155562751
ENSG00000106785	1486.2	785.19	1263.88	2853.85	1498.38	2176.56	5.1184679569365946e-05	0.005231183155562751
ENSG00000168283	4135.39	4822.82	4568.11	5807.92	5061.9	6078.45	5.170008497840177e-05	0.005269843144695022
ENSG00000119139	4707.62	5570.1	4620.03	3666.16	2882.54	4021.7	5.206461443642478e-05	0.005292960326886062
ENSG00000142178	1108.0	747.0	884.0	1764.0	942.0	1598.0	5.411653812559595e-05	0.005487045717916626
ENSG00000146242	11189.0	14411.0	10431.0	8742.0	6388.0	9727.0	5.53099668521855e-05	0.005586560418438785
ENSG00000075426	7556.0	7154.0	6319.0	11605.0	6756.0	9469.0	5.538876650945085e-05	0.005586560418438785
ENSG00000081803	1150.0	1689.0	1243.0	732.0	724.0	965.0	5.597696240757353e-05	0.005631106574340931
ENSG00000123240	449.55	503.88	521.52	687.28	521.53	820.79	5.638837170904399e-05	0.0056576823708489364
ENSG00000171992	81.33	79.15	111.97	197.25	107.93	202.87	5.7261302907983045e-05	0.005730305594135345
ENSG00000221978	7707.93	9550.96	7006.26	4827.95	4201.28	6918.76	5.7480575687197584e-05	0.005737307954565269
ENSG00000144935	313.0	382.0	348.0	471.0	396.0	595.0	5.819796210621674e-05	0.0057938634399422205
ENSG00000117410	3144.0	3011.0	2736.0	2171.0	1528.0	2545.0	6.008962686234769e-05	0.005966729150042111
ENSG00000149257	6285.89	6134.86	5881.66	8176.99	5537.22	8497.22	6.104719241141558e-05	0.0060461894587264895
ENSG00000073282	41.08	22.1	38.25	90.61	44.19	111.02	6.169163683973271e-05	0.006094309050070048
ENSG00000104419	1301.0	1429.0	900.0	703.0	625.0	836.0	6.507048445743027e-05	0.006411611735205462
ENSG00000165810	245.22	291.06	224.78	114.92	105.9	188.13	6.545653840684041e-05	0.006433155646798116
ENSG00000165626	706.52	631.01	585.83	936.56	639.12	992.15	6.586840056964522e-05	0.006457119635434505
ENSG00000146281	1316.1	1199.08	1264.51	1788.22	1275.5	1775.34	6.647104338861622e-05	0.006499616425795786
ENSG00000253477	9.8	5.59	6.66	21.37	14.27	29.91	6.728142514041084e-05	0.006562158896689613
ENSG00000140538	85.0	93.27	73.0	32.0	30.0	54.73	6.819877230097319e-05	0.006620306170581167
ENSG00000071575	1283.0	1717.0	946.0	1888.0	1884.0	2071.0	6.826607057223664e-05	0.006620306170581167
ENSG00000169836	17.0	19.0	14.0	2.0	5.0	5.0	6.839444024463213e-05	0.006620306170581167
ENSG00000160190	2671.0	3210.0	2702.0	1983.3	1408.0	2514.0	6.868789737353783e-05	0.006632006332337466
ENSG00000189339	4778.77	6530.68	4363.81	2953.05	2487.73	4355.83	6.990912009711293e-05	0.006717800033502326
ENSG00000239556	12.11	16.19	5.29	0.0	1.97	0.0	6.992609590405253e-05	0.006717800033502326
ENSG00000232445	262.0	186.0	242.0	441.0	283.0	386.0	7.15460100271944e-05	0.006856284472132236
ENSG00000134198	31.0	51.0	29.0	66.0	57.0	135.0	7.203077431037004e-05	0.006885568644773383
ENSG00000115970	3128.84	3382.08	3083.06	4112.36	3122.3	4225.29	7.233963770367426e-05	0.006897934485550359
ENSG00000130433	18.0	4.0	10.0	47.0	18.0	58.0	7.283676260238737e-05	0.006928146320011243
ENSG00000123096	40.5	40.0	41.0	71.51	55.26	89.22	7.316300461308645e-05	0.006941994916720212
ENSG00000111780	16.41	29.82	17.54	0.0	0.0	8.98	7.457515768969649e-05	0.007058557043595213
ENSG00000224034	34.95	27.85	18.98	8.0	6.89	9.93	7.499599493726189e-05	0.007080948632553071
ENSG00000164309	1879.0	2483.0	1811.0	1413.0	1015.0	1688.0	7.557102786380458e-05	0.007117753575368339
ENSG00000155508	5448.79	6164.06	4498.0	3890.8	3082.0	4111.77	7.597024755115546e-05	0.007137859835931056
ENSG00000136052	536.35	522.47	578.59	805.33	559.41	860.79	7.732203680934338e-05	0.007239065876208165
ENSG00000125354	39.32	37.0	33.0	84.01	45.0	76.0	7.742417183099709e-05	0.007239065876208165
ENSG00000135069	2.0	1.0	2.0	11.0	7.0	10.0	7.818598920342083e-05	0.0072796457711214796
ENSG00000008128	2492.95	2864.7	2483.13	1932.26	1318.05	2262.06	7.823705900575547e-05	0.0072796457711214796
ENSG00000168928	15.13	16.58	12.33	38.17	19.6	52.36	7.980544974118072e-05	0.007407642083705539
ENSG00000205038	49.0	118.0	78.0	16.0	14.0	44.0	8.146275234790712e-05	0.007543254571627409
ENSG00000187726	33.86	31.75	34.31	16.18	9.22	13.52	8.20821075279984e-05	0.0075823346828988525
ENSG00000081818	174.47	213.19	152.19	112.31	77.54	97.38	8.302843956988596e-05	0.007651359414368292
ENSG00000138641	4423.97	3912.72	3345.34	5537.6	3733.06	5530.65	8.358413981845815e-05	0.007684141925702655
ENSG00000121691	1501.0	1624.0	1643.0	2157.0	1454.0	2526.0	8.419342573555506e-05	0.007703502573819944
ENSG00000124788	4793.0	5202.0	4572.0	3848.0	2497.23	4120.16	8.419566672750017e-05	0.007703502573819944
ENSG00000272141	155.0	167.0	143.0	70.0	49.0	116.0	8.552664550248501e-05	0.007806693428431102
ENSG00000142675	1092.02	1144.0	910.09	671.04	516.0	877.28	8.883639051713348e-05	0.008071114621868714
ENSG00000096968	1131.83	1253.0	1022.0	844.0	619.0	824.89	8.901262504571677e-05	0.008071114621868714
ENSG00000109072	0.0	4.15	1.05	14.12	5.16	20.51	8.905362235017005e-05	0.008071114621868714
ENSG00000160113	1915.48	1684.38	1888.36	2571.0	2238.0	2475.42	8.96273660842703e-05	0.008089367073415583
ENSG00000243406	10.93	6.0	3.09	0.0	0.0	0.0	8.967602720087015e-05	0.008089367073415583
ENSG00000100626	148.0	127.22	103.24	230.13	134.17	259.37	9.048794243668229e-05	0.00814349098818929
ENSG00000230453	483.72	554.53	491.38	771.2	604.48	690.21	9.61833517813845e-05	0.008634001580792985
ENSG00000249661	226.0	265.0	154.01	102.0	64.0	149.0	9.642221817843772e-05	0.008634001580792985
ENSG00000160201	11465.06	11827.39	11047.6	8526.56	6626.03	9938.86	9.66123836718274e-05	0.008634001580792985
ENSG00000166510	301.0	268.0	335.0	485.0	371.0	471.0	0.00010050765852529154	0.008961272161971933
ENSG00000103034	770.0	624.0	648.0	1130.0	648.0	1125.0	0.00010167020009963258	0.009043940855158984
ENSG00000110042	259.0	204.0	285.0	440.0	269.0	508.0	0.00010395763986830393	0.009226060473115897
ENSG00000241399	491.59	522.23	449.92	332.68	216.69	379.84	0.00010663348284494512	0.009441731517892975
ENSG00000198929	798.5	1033.64	718.27	594.96	363.84	638.42	0.00010725107043468912	0.009474584217618928
ENSG00000179455	41.64	39.9	20.03	84.22	51.55	70.83	0.0001075746042666493	0.00948136902008899
ENSG00000115339	2287.0	2615.0	2491.0	3052.0	2723.0	3379.0	0.00010863417309406875	0.009552846690294905
ENSG00000117595	943.06	1032.3	683.46	1226.04	1006.27	1313.52	0.00011018216954845868	0.009666850254356554
ENSG00000153208	130.0	125.0	133.0	277.0	154.0	205.0	0.00011486820357999955	0.010055023524310302
ENSG00000112902	727.89	675.85	719.64	443.56	305.26	583.91	0.00011514951469302784	0.010056739887781078
ENSG00000100814	1785.64	1562.04	1595.94	2317.46	1719.06	2221.16	0.00011654582395684628	0.010132944219385702
ENSG00000143153	5679.16	6475.71	4889.7	4550.08	3046.19	4332.61	0.0001165494260687124	0.010132944219385702
ENSG00000106004	176.0	204.0	158.0	300.0	198.0	284.0	0.00011694737047240773	0.010144590411994774
ENSG00000165996	427.0	477.0	448.0	667.28	478.0	648.01	0.00011734946330712776	0.010156543189113302
ENSG00000185436	59.98	64.13	54.11	25.1	23.77	35.23	0.00011839598714922533	0.010224092121731304
ENSG00000175730	88.91	108.27	108.49	155.56	132.78	190.46	0.00011923711008359935	0.010273640507382413
ENSG00000256206	15.98	0.0	38.39	0.0	0.0	0.0	0.00012201371536932796	0.010471770750331845
ENSG00000254535	125.0	216.0	109.0	247.0	264.0	280.0	0.00012208164089072204	0.010471770750331845
ENSG00000145911	4638.0	3309.0	2278.0	6717.0	3988.0	5770.0	0.0001260732641930362	0.010790074379532283
ENSG00000240567	107.7	116.93	108.77	67.29	47.56	63.2	0.00012762706126904228	0.010898783800992793
ENSG00000261898	0.0	2.52	0.0	14.97	6.04	6.01	0.00012792430131132094	0.010899944680247096
