id	HC1.coch	HC2.vest	Non.HC1.coch	Non.HC2.vest	pval	qval
ENSG00000127774	72.0	44.0	47.0	85.0	0.9205236929738366	0.9690982511648553
ENSG00000125434	73.0	19.0	58.0	56.0	0.9207255653262659	0.9690982511648553
ENSG00000139168	760.0	313.0	895.0	344.0	0.9207255864938567	0.9690982511648553
ENSG00000092964	8540.0	3419.0	14609.0	1286.0	0.9207488085845257	0.9690982511648553
ENSG00000197343	701.0	469.0	830.0	571.0	0.9207730127704614	0.9690982511648553
ENSG00000165672	273.0	244.0	479.0	224.0	0.9209074160615193	0.969148717053101
ENSG00000116205	49.0	33.0	44.0	50.0	0.9210593492374779	0.9691511672110703
ENSG00000188739	366.0	212.0	420.0	263.0	0.9210826525840092	0.9691511672110703
ENSG00000169964	43.0	47.0	66.0	59.0	0.9214045683848024	0.9693988936268076
ENSG00000115271	716.0	409.0	806.0	636.0	0.9216497380471997	0.9694898074073006
ENSG00000102287	77.0	9.0	60.0	28.0	0.9218041342558368	0.9694898074073006
ENSG00000144580	150.0	100.0	148.0	176.0	0.9218209639269072	0.9694898074073006
ENSG00000136560	429.0	318.0	646.0	263.0	0.9218369185686366	0.9694898074073006
ENSG00000129083	1471.0	1416.0	2447.0	1467.0	0.9222243972990304	0.969665547438271
ENSG00000092931	53.0	21.0	22.0	57.0	0.9222744169274796	0.969665547438271
ENSG00000130522	104.0	218.0	210.0	253.0	0.9223065612540672	0.969665547438271
ENSG00000010017	903.0	849.0	1229.0	933.0	0.9223800439450611	0.969665547438271
ENSG00000112996	103.0	80.0	142.0	79.0	0.9224365207744624	0.969665547438271
ENSG00000135148	90.0	125.0	93.0	171.0	0.9229091462509449	0.9700714045450626
ENSG00000177932	849.0	641.0	1454.0	548.0	0.9231097660629072	0.970191306728407
ENSG00000158019	99.0	52.0	64.0	127.0	0.9233383779704364	0.9702859562540029
ENSG00000154237	138.0	24.0	52.0	139.0	0.9233729332129976	0.9702859562540029
ENSG00000198914	589.0	77.0	630.0	80.0	0.92359010610448	0.9704231970598202
ENSG00000265491	566.0	424.0	895.0	316.0	0.924075984967492	0.970842717102679
ENSG00000032444	49.0	53.0	43.0	96.0	0.9242876253749133	0.9709657672535894
ENSG00000204209	123.0	53.0	96.0	102.0	0.9243663397083234	0.9709657672535894
ENSG00000023171	594.0	426.0	768.0	567.0	0.9247383144977482	0.9712128199759648
ENSG00000169855	2283.0	2159.0	4542.0	1570.0	0.9247748118129748	0.9712128199759648
ENSG00000136271	18.0	31.0	17.0	42.0	0.9251488562386435	0.9714478712708328
ENSG00000070761	75.0	128.0	109.0	176.0	0.9252351309923902	0.9714478712708328
ENSG00000100416	21.0	18.0	12.0	32.0	0.9252586013879288	0.9714478712708328
ENSG00000204564	76.0	14.0	39.0	68.0	0.9255073335653005	0.9716180192233582
ENSG00000136709	328.0	287.0	336.0	408.0	0.9256275705603927	0.9716532508645006
ENSG00000139505	276.0	162.0	277.0	238.0	0.925812832380953	0.9716580007980122
ENSG00000147419	413.0	140.0	553.0	149.0	0.9258474874013516	0.9716580007980122
ENSG00000111252	33.0	23.0	4.0	56.0	0.9260857343901048	0.9716580007980122
ENSG00000165916	264.0	150.0	270.0	217.0	0.9261842950775786	0.9716580007980122
ENSG00000178585	378.0	63.0	403.0	133.0	0.9262633822903499	0.9716580007980122
ENSG00000174718	1124.0	516.0	1447.0	476.0	0.9263268808005397	0.9716580007980122
ENSG00000163635	869.0	524.0	876.0	772.0	0.9263303206590077	0.9716580007980122
ENSG00000107929	1377.0	669.0	1514.0	1072.0	0.9265993728708091	0.9716580007980122
ENSG00000152700	861.0	670.0	1110.0	756.0	0.9267481368372161	0.9716580007980122
ENSG00000119801	1081.0	776.0	1173.0	1231.0	0.9267529891178365	0.9716580007980122
ENSG00000066135	313.0	144.0	361.0	171.0	0.9268123927736177	0.9716580007980122
ENSG00000109452	199.0	95.0	329.0	14.0	0.9268247210724954	0.9716580007980122
ENSG00000162402	1058.0	440.0	930.0	924.0	0.9268408512796162	0.9716580007980122
ENSG00000169621	47.0	34.0	71.0	38.0	0.9269210387093015	0.9716580007980122
ENSG00000143379	333.0	185.0	331.0	277.0	0.926932262313465	0.9716580007980122
ENSG00000100084	265.0	74.0	268.0	149.0	0.9272950775480432	0.9718597964522553
ENSG00000113194	238.0	180.0	200.0	296.0	0.9272981608254525	0.9718597964522553
ENSG00000125970	73.0	80.0	76.0	130.0	0.927622632046368	0.9721089749686627
ENSG00000159445	42.0	24.0	51.0	26.0	0.9278225391368872	0.9721739031125871
ENSG00000066557	261.0	169.0	303.0	253.0	0.9278947748835992	0.9721739031125871
ENSG00000131386	57.0	6.0	7.0	52.0	0.9279772873886103	0.9721739031125871
ENSG00000108094	317.0	180.0	341.0	246.0	0.9280314841398568	0.9721739031125871
ENSG00000162068	327.0	162.0	478.0	157.0	0.9281648737440021	0.9722227840282437
ENSG00000148120	65.0	84.0	76.0	128.0	0.9282562969348004	0.9722277014518464
ENSG00000150787	291.0	223.0	411.0	217.0	0.9284499812088526	0.9723397131307209
ENSG00000124193	5576.0	3198.0	7484.0	3000.0	0.9285506890104431	0.9723543413178016
ENSG00000146648	610.0	717.0	915.0	756.0	0.9287405513355772	0.9723897850791311
ENSG00000101150	625.0	352.0	568.0	577.0	0.9287580221982387	0.9723897850791311
ENSG00000254870	57.0	31.0	70.0	45.0	0.9289864300561238	0.9725380912335775
ENSG00000158717	96.0	30.0	60.0	93.0	0.9291663374224906	0.9726356001966683
ENSG00000131469	18.0	48.0	32.0	52.0	0.9294303743305468	0.9728211481088169
ENSG00000090861	286.0	236.0	255.0	372.0	0.9295800551346537	0.9728869776920426
ENSG00000140105	92.0	101.0	86.0	174.0	0.9296767983239704	0.9728973963043044
ENSG00000076043	184.0	112.0	259.0	128.0	0.9299805299497704	0.9731244040639342
ENSG00000159063	203.0	135.0	268.0	138.0	0.9301521198180062	0.9732131102445257
ENSG00000139044	166.0	33.0	183.0	35.0	0.9304043901573608	0.9733261487365864
ENSG00000103966	323.0	188.0	194.0	393.0	0.9305730855452026	0.9733261487365864
ENSG00000169714	5808.0	5092.0	8615.0	4872.0	0.9306589343472723	0.9733261487365864
ENSG00000112306	53.0	16.0	29.0	44.0	0.9306722096788412	0.9733261487365864
ENSG00000176444	238.0	110.0	233.0	203.0	0.9308184758652499	0.9733261487365864
ENSG00000196470	67.0	18.0	69.0	37.0	0.9308289347233352	0.9733261487365864
ENSG00000099899	46.0	32.0	27.0	74.0	0.9308679429620823	0.9733261487365864
ENSG00000173436	277.0	101.0	245.0	184.0	0.930973915401944	0.9733311263953716
ENSG00000100591	140.0	163.0	190.0	188.0	0.931050668316444	0.9733311263953716
ENSG00000170946	127.0	15.0	126.0	45.0	0.931133184608739	0.9733311263953716
ENSG00000145907	688.0	442.0	884.0	478.0	0.9315881090483871	0.9737158696906685
ENSG00000196678	21.0	48.0	66.0	37.0	0.9319559644551434	0.974009543309916
ENSG00000175745	14833.0	1163.0	18833.0	844.0	0.9328511015509418	0.9748541855491804
ENSG00000117410	54.0	34.0	19.0	94.0	0.9331078821611728	0.975031633018899
ENSG00000131828	547.0	280.0	590.0	455.0	0.9332889880173572	0.9751299800237275
ENSG00000023330	25.0	36.0	37.0	49.0	0.9336787221887588	0.9754239424423076
ENSG00000138162	289.0	148.0	252.0	256.0	0.9337443645270654	0.9754239424423076
ENSG00000133059	326.0	174.0	315.0	315.0	0.9338598235090549	0.9754536546344116
ENSG00000168502	214.0	119.0	265.0	131.0	0.9340428865571069	0.9754629060973183
ENSG00000126012	551.0	334.0	640.0	494.0	0.9341164310470454	0.9754629060973183
ENSG00000165474	5133.0	245.0	6142.0	380.0	0.9341954106807318	0.9754629060973183
ENSG00000169895	3238.0	2057.0	6223.0	920.0	0.9342167493185379	0.9754629060973183
ENSG00000160199	105.0	108.0	104.0	155.0	0.9344561524326543	0.9756220051010576
ENSG00000104299	74.0	60.0	37.0	137.0	0.9349322938817486	0.9758686460078706
ENSG00000141068	117.0	47.0	75.0	127.0	0.9349569085771615	0.9758686460078706
ENSG00000069275	4790.0	2738.0	5850.0	3141.0	0.9351100663060771	0.9758686460078706
ENSG00000150625	967.0	674.0	1962.0	272.0	0.9351164432968423	0.9758686460078706
ENSG00000101639	262.0	137.0	297.0	210.0	0.9351276534715919	0.9758686460078706
ENSG00000172315	30.0	20.0	42.0	17.0	0.9353251968213674	0.9759839389711932
ENSG00000108669	73.0	69.0	64.0	107.0	0.9355291914894016	0.9761059416042621
ENSG00000152234	2401.0	1624.0	2282.0	2857.0	0.9358973143317509	0.976399152504321
ENSG00000149179	44.0	38.0	28.0	81.0	0.9360095722210515	0.9764253959238776
ENSG00000173040	68.0	19.0	29.0	75.0	0.936282506356013	0.9766192329255519
ENSG00000135870	2872.0	1493.0	2983.0	2161.0	0.9363795069818363	0.9766295378922947
ENSG00000039068	7310.0	131.0	6320.0	2337.0	0.9365835300184037	0.9766804991116397
ENSG00000144895	659.0	561.0	899.0	710.0	0.9366026195762825	0.9766804991116397
ENSG00000177352	49.0	61.0	31.0	117.0	0.9366901155605349	0.9766808850742811
ENSG00000196345	24.0	20.0	47.0	15.0	0.9367811255549473	0.9766849346606176
ENSG00000171150	155.0	149.0	143.0	227.0	0.9369348163785625	0.9767543282436236
ENSG00000108883	347.0	131.0	279.0	264.0	0.9370783452135955	0.9768131160353735
ENSG00000081870	179.0	94.0	276.0	50.0	0.9372389714544003	0.9768794695692441
ENSG00000136718	143.0	69.0	128.0	138.0	0.9373162867695619	0.9768794695692441
ENSG00000157625	994.0	705.0	1660.0	593.0	0.9377707724033554	0.9771143984534826
ENSG00000162129	187.0	129.0	189.0	188.0	0.9377922089875599	0.9771143984534826
ENSG00000114439	3269.0	1787.0	4714.0	1359.0	0.9378031947333648	0.9771143984534826
ENSG00000075975	50.0	26.0	37.0	60.0	0.937971427080982	0.9771988566522127
ENSG00000100030	1596.0	1074.0	2354.0	1136.0	0.9382948718989162	0.9774449878251883
ENSG00000077463	29.0	21.0	16.0	41.0	0.9385372531946563	0.9775801206769649
ENSG00000159921	52.0	68.0	63.0	86.0	0.9385990043573749	0.9775801206769649
ENSG00000160087	112.0	45.0	122.0	76.0	0.9390003448532396	0.9779072710706814
ENSG00000115808	1171.0	746.0	1364.0	945.0	0.9393605471726097	0.9781915219512266
ENSG00000184178	33.0	23.0	44.0	22.0	0.9396442041723365	0.9783765245020349
ENSG00000065029	55.0	69.0	65.0	89.0	0.9397127599744344	0.9783765245020349
ENSG00000241058	46.0	52.0	86.0	50.0	0.9399564486720066	0.9784165135220099
ENSG00000106263	155.0	151.0	124.0	246.0	0.9400002217912583	0.9784165135220099
ENSG00000120053	111.0	97.0	90.0	159.0	0.9400130107611103	0.9784165135220099
ENSG00000014257	41.0	89.0	156.0	18.0	0.9401750794018242	0.9784943496513276
ENSG00000170445	157.0	117.0	145.0	208.0	0.9403893066350811	0.9785848452523469
ENSG00000101333	901.0	884.0	1522.0	880.0	0.9404816308748737	0.9785848452523469
ENSG00000284946	75.0	37.0	78.0	64.0	0.9405239181756276	0.9785848452523469
ENSG00000080189	46.0	33.0	28.0	63.0	0.9410438533801858	0.9790349509412419
ENSG00000125686	954.0	448.0	992.0	653.0	0.9412131567937263	0.9791202197158196
ENSG00000182606	308.0	955.0	735.0	1102.0	0.9414252832994299	0.9792500163112748
ENSG00000168564	741.0	335.0	838.0	510.0	0.9416582208639588	0.9794014340216162
ENSG00000101230	167.0	3.0	139.0	33.0	0.9417687972962953	0.9794255698758205
ENSG00000166508	48.0	41.0	56.0	51.0	0.9421357598407126	0.9796369335691136
ENSG00000006740	131.0	96.0	102.0	167.0	0.9421468136314554	0.9796369335691136
ENSG00000119820	1232.0	800.0	1908.0	579.0	0.9423621004974271	0.9797699078627489
ENSG00000139613	646.0	421.0	533.0	733.0	0.9424539866250435	0.9797745701629174
ENSG00000161860	41.0	62.0	77.0	55.0	0.9426696486517863	0.9799078970128452
ENSG00000173992	56.0	31.0	33.0	65.0	0.9430345360510315	0.9801406927436563
ENSG00000111775	400.0	381.0	408.0	552.0	0.9431159534816955	0.9801406927436563
ENSG00000182667	121.0	286.0	158.0	416.0	0.9432443021300715	0.9801406927436563
ENSG00000153107	848.0	664.0	932.0	912.0	0.9432969436103109	0.9801406927436563
ENSG00000145293	129.0	22.0	72.0	104.0	0.9433307702061826	0.9801406927436563
ENSG00000106236	38.0	182.0	296.0	14.0	0.9434830635555499	0.9802080762240699
ENSG00000166793	12.0	41.0	4.0	74.0	0.9437745331553727	0.9803532109846954
ENSG00000129933	396.0	228.0	433.0	358.0	0.9437976675242491	0.9803532109846954
ENSG00000008382	55.0	32.0	17.0	93.0	0.9441300014767718	0.9805930118261692
ENSG00000249884	446.0	284.0	579.0	361.0	0.9442034763293193	0.9805930118261692
ENSG00000133247	25.0	29.0	29.0	45.0	0.9443745352146511	0.980600253304594
ENSG00000164654	227.0	159.0	274.0	194.0	0.9443854000603388	0.980600253304594
ENSG00000102543	82.0	70.0	105.0	80.0	0.9445512520365382	0.9806366001569189
ENSG00000121653	71.0	153.0	46.0	267.0	0.9446376960503788	0.9806366001569189
ENSG00000073711	1260.0	881.0	1896.0	739.0	0.9446828407756082	0.9806366001569189
ENSG00000115041	28.0	30.0	5.0	62.0	0.9447790253310717	0.9806456364778995
ENSG00000008853	50.0	7.0	19.0	38.0	0.9450024031476217	0.9807658090947841
ENSG00000215193	208.0	114.0	159.0	217.0	0.9451801046572453	0.9807658090947841
ENSG00000100567	300.0	196.0	334.0	264.0	0.9452674674364152	0.9807658090947841
ENSG00000196943	68.0	50.0	63.0	90.0	0.9453063598154118	0.9807658090947841
ENSG00000198826	65.0	52.0	31.0	119.0	0.945332253993679	0.9807658090947841
ENSG00000101417	70.0	102.0	64.0	150.0	0.9457451944216153	0.9811034267505374
ENSG00000165527	2721.0	1627.0	3965.0	1659.0	0.9458999378456068	0.9811731565882532
ENSG00000189339	557.0	666.0	983.0	681.0	0.9461043123082672	0.9812943505713986
ENSG00000189045	12.0	34.0	43.0	26.0	0.946291260465305	0.9813974493307493
ENSG00000100353	76.0	55.0	77.0	79.0	0.9464961054502551	0.9815190880756114
ENSG00000244694	5.0	64.0	10.0	81.0	0.9469134605642974	0.9817993750595861
ENSG00000006712	197.0	112.0	141.0	245.0	0.9471527548276588	0.9817993750595861
ENSG00000102103	98.0	87.0	142.0	104.0	0.9474647973070689	0.9817993750595861
ENSG00000125388	35.0	33.0	46.0	37.0	0.9474850527632082	0.9817993750595861
ENSG00000113716	65.0	74.0	70.0	116.0	0.9475207058209972	0.9817993750595861
ENSG00000152127	69.0	38.0	24.0	96.0	0.9475364177671537	0.9817993750595861
ENSG00000113013	570.0	625.0	626.0	955.0	0.9475367157463318	0.9817993750595861
ENSG00000115241	464.0	327.0	491.0	521.0	0.9475963554511911	0.9817993750595861
ENSG00000005206	40.0	41.0	23.0	73.0	0.9476129803238891	0.9817993750595861
ENSG00000150779	95.0	66.0	110.0	98.0	0.9476422157131777	0.9817993750595861
ENSG00000151287	322.0	151.0	353.0	204.0	0.947893810369224	0.981969283267628
ENSG00000106477	133.0	693.0	265.0	844.0	0.9480476060163163	0.9819808346575576
ENSG00000120733	843.0	522.0	781.0	938.0	0.9480801582068461	0.9819808346575576
ENSG00000173020	37.0	23.0	22.0	55.0	0.9482417631711679	0.9819810932712479
ENSG00000204217	717.0	479.0	573.0	851.0	0.9484103776362005	0.9819810932712479
ENSG00000064692	39.0	51.0	75.0	39.0	0.9484198832279547	0.9819810932712479
ENSG00000100350	94.0	15.0	42.0	84.0	0.948430802573399	0.9819810932712479
ENSG00000132004	70.0	62.0	73.0	87.0	0.9485864964030738	0.9819900428959307
ENSG00000108406	623.0	513.0	968.0	450.0	0.9487012686638279	0.9819900428959307
ENSG00000197696	34.0	7.0	17.0	25.0	0.9487022448316618	0.9819900428959307
ENSG00000118412	772.0	349.0	868.0	454.0	0.9489043178888608	0.9821085221617698
ENSG00000107882	121.0	24.0	66.0	104.0	0.9490650729370452	0.9821842196846636
ENSG00000012822	428.0	261.0	337.0	525.0	0.949379393683914	0.9822005165052521
ENSG00000129347	34.0	10.0	25.0	22.0	0.9497062102406951	0.9822005165052521
ENSG00000076924	134.0	58.0	89.0	146.0	0.94974111516871	0.9822005165052521
ENSG00000198373	129.0	123.0	131.0	199.0	0.9497754324253167	0.9822005165052521
ENSG00000157259	737.0	352.0	981.0	399.0	0.9497986812482052	0.9822005165052521
ENSG00000111249	176.0	44.0	157.0	107.0	0.9498083405322626	0.9822005165052521
ENSG00000126775	98.0	37.0	95.0	72.0	0.9498282728721635	0.9822005165052521
ENSG00000170852	386.0	274.0	459.0	390.0	0.9498324656443985	0.9822005165052521
ENSG00000186575	472.0	178.0	387.0	402.0	0.9498693844276037	0.9822005165052521
ENSG00000162692	69.0	2.0	58.0	14.0	0.9503515915038093	0.9824229216488053
ENSG00000130939	779.0	609.0	902.0	890.0	0.9503749305717061	0.9824229216488053
ENSG00000163872	279.0	105.0	225.0	241.0	0.950426866987646	0.9824229216488053
ENSG00000146232	15.0	27.0	6.0	53.0	0.9505143755412799	0.9824229216488053
ENSG00000148335	12.0	24.0	2.0	49.0	0.9505226590725193	0.9824229216488053
ENSG00000125971	634.0	456.0	686.0	709.0	0.950650035246295	0.9824639895926032
ENSG00000203950	22.0	12.0	4.0	33.0	0.9507681137312004	0.9824954420102098
ENSG00000130227	1046.0	636.0	1500.0	668.0	0.9509954834489227	0.982557674111234
ENSG00000163349	2565.0	2696.0	4019.0	3018.0	0.9510270116975735	0.982557674111234
ENSG00000171453	178.0	120.0	198.0	162.0	0.9510912865103479	0.982557674111234
ENSG00000111752	158.0	254.0	160.0	401.0	0.9513560317679619	0.9827406115111365
ENSG00000167842	258.0	182.0	388.0	187.0	0.9516098301730386	0.9828921439273589
ENSG00000178950	240.0	325.0	294.0	467.0	0.9517106806529422	0.9828921439273589
ENSG00000185630	4038.0	2845.0	5451.0	3007.0	0.951765764703968	0.9828921439273589
ENSG00000135245	51.0	30.0	54.0	41.0	0.9521679183046493	0.9831139870919191
ENSG00000162139	31.0	2.0	34.0	7.0	0.9523295895487554	0.9831139870919191
ENSG00000115216	661.0	478.0	769.0	693.0	0.9523766296768209	0.9831139870919191
ENSG00000082458	254.0	207.0	373.0	233.0	0.9523771985931054	0.9831139870919191
ENSG00000141979	78.0	34.0	72.0	67.0	0.9524513871461996	0.9831139870919191
ENSG00000166123	169.0	131.0	166.0	197.0	0.9525431698951761	0.9831139870919191
ENSG00000153207	1052.0	527.0	1037.0	830.0	0.9525944806237667	0.9831139870919191
ENSG00000122557	784.0	399.0	872.0	537.0	0.9530225111052302	0.983427027967681
ENSG00000168003	414.0	233.0	238.0	559.0	0.9530732588618096	0.983427027967681
ENSG00000177485	1463.0	736.0	2055.0	745.0	0.9531680642081831	0.9834343303979506
ENSG00000101146	52.0	53.0	46.0	81.0	0.9533509386822958	0.9834575802885821
ENSG00000004455	672.0	126.0	499.0	375.0	0.9533660593216791	0.9834575802885821
ENSG00000167721	161.0	76.0	137.0	138.0	0.9538468772768944	0.9838630377506429
ENSG00000107185	127.0	129.0	142.0	175.0	0.9539624436562767	0.9838917097604988
ENSG00000167962	153.0	93.0	89.0	198.0	0.9542636763896747	0.9840535374555718
ENSG00000154518	763.0	473.0	785.0	774.0	0.9542963516122477	0.9840535374555718
ENSG00000153140	4349.0	3273.0	7664.0	1881.0	0.9543826993057071	0.9840535374555718
ENSG00000146263	108.0	25.0	115.0	34.0	0.9548940067002689	0.9844901880906847
ENSG00000138617	38.0	11.0	24.0	30.0	0.9551943107373687	0.984709235181709
ENSG00000142961	84.0	45.0	29.0	116.0	0.9553586228763744	0.9847177652544042
ENSG00000197299	79.0	46.0	68.0	79.0	0.9553782707321054	0.9847177652544042
ENSG00000136319	53.0	58.0	70.0	79.0	0.955539441939356	0.9847933386172825
ENSG00000137309	30.0	63.0	13.0	103.0	0.9556324862528324	0.9847986919373277
ENSG00000114021	71.0	77.0	76.0	108.0	0.955945925641064	0.9849024576455332
ENSG00000246705	30.0	21.0	25.0	34.0	0.9560657470004805	0.9849024576455332
ENSG00000156735	374.0	187.0	481.0	192.0	0.9561871886042421	0.9849024576455332
ENSG00000166548	14.0	45.0	27.0	50.0	0.9562372378543788	0.9849024576455332
ENSG00000037474	188.0	110.0	187.0	169.0	0.9562464677185009	0.9849024576455332
ENSG00000146592	18.0	45.0	51.0	42.0	0.9563389688738395	0.9849024576455332
ENSG00000149308	707.0	331.0	629.0	588.0	0.9563608933012288	0.9849024576455332
ENSG00000178896	31.0	41.0	34.0	63.0	0.956436052982094	0.9849024576455332
ENSG00000068078	154.0	1.0	155.0	26.0	0.956533543380885	0.9849123745108589
ENSG00000140854	30.0	34.0	17.0	68.0	0.9569594444778434	0.9851807016949972
ENSG00000138663	384.0	163.0	367.0	272.0	0.9569699072932045	0.9851807016949972
ENSG00000141994	71.0	53.0	74.0	86.0	0.9571221296663446	0.9852469305380829
ENSG00000143153	5913.0	2544.0	9362.0	1461.0	0.9572891256252246	0.985328353526652
ENSG00000102471	3823.0	1542.0	5823.0	993.0	0.9573939052120297	0.9853457287391529
ENSG00000096717	968.0	669.0	1029.0	962.0	0.9574998118172543	0.9853642605775654
ENSG00000005022	488.0	679.0	602.0	966.0	0.9578200465267871	0.985603334088974
ENSG00000128699	455.0	237.0	619.0	260.0	0.9582318346792245	0.9859365641811938
ENSG00000114999	69.0	27.0	57.0	52.0	0.958396671140033	0.9859469245987887
ENSG00000197921	28.0	13.0	44.0	4.0	0.9584178088628904	0.9859469245987887
ENSG00000116353	65.0	38.0	19.0	97.0	0.9588157915887837	0.9862658307680553
ENSG00000012963	218.0	184.0	284.0	216.0	0.9597040110413846	0.98704122551128
ENSG00000182872	134.0	30.0	110.0	84.0	0.959906221871664	0.98704122551128
ENSG00000160767	48.0	34.0	28.0	76.0	0.9599081233333517	0.98704122551128
ENSG00000114520	178.0	250.0	252.0	298.0	0.9599735374973948	0.98704122551128
ENSG00000172728	164.0	26.0	139.0	69.0	0.9600098556422378	0.98704122551128
ENSG00000184432	1984.0	1332.0	2753.0	1512.0	0.9601636486294088	0.9871078864619452
ENSG00000099385	135.0	82.0	92.0	163.0	0.9602508030211876	0.9871078864619452
ENSG00000178105	606.0	262.0	769.0	264.0	0.9604924088212132	0.9872657163841738
ENSG00000090054	197.0	166.0	280.0	174.0	0.9609765716086213	0.9876728126645864
ENSG00000168818	37.0	42.0	21.0	74.0	0.9611775382545317	0.9877598662349916
ENSG00000102409	29.0	144.0	38.0	214.0	0.9612889115634943	0.9877598662349916
ENSG00000102931	316.0	269.0	399.0	361.0	0.9613256146854379	0.9877598662349916
ENSG00000118418	533.0	357.0	803.0	349.0	0.9614287961663089	0.9877753464416025
ENSG00000165868	148.0	267.0	175.0	361.0	0.9616041629500311	0.9878583878795925
