id	AA147-1	AA147-2	AA147-3	Day1-1	Day1-2	Day1-3	pval	qval
ENSG00000196867	104.0	94.0	94.0	127.0	142.0	168.0	0.4270598007286367	0.6712742046059538
ENSG00000137947	207.0	220.0	199.0	218.0	286.0	263.0	0.42725866705491206	0.671539557791259
ENSG00000074657	1643.0	1697.0	1869.0	2925.0	2226.0	2298.0	0.4279947927179557	0.6726492462809028
ENSG00000136206	4.0	3.0	7.0	10.0	11.0	5.0	0.428084846021725	0.6727434637164197
ENSG00000007372	17.0	18.0	12.0	12.0	11.0	25.0	0.4281233581706445	0.6727566756936497
ENSG00000087088	688.0	661.0	762.0	960.0	952.0	1077.0	0.42896487806191724	0.6740316502636524
ENSG00000213585	1554.0	1565.0	1542.0	1928.0	1958.0	2054.0	0.42911816574682077	0.6742251037013431
ENSG00000104976	84.0	71.0	110.0	92.0	98.0	120.0	0.4294976809177787	0.6747739507501125
ENSG00000137843	111.0	78.0	111.0	172.0	131.0	147.0	0.43047347318488677	0.6762594520395546
ENSG00000138686	262.0	300.0	268.0	325.0	382.0	326.0	0.4306607551273326	0.6765061081702869
ENSG00000133193	336.0	333.0	299.0	458.0	458.0	465.0	0.43073407273330117	0.6765737206277557
ENSG00000116117	75.0	85.0	96.0	129.0	80.0	92.0	0.43152503291096134	0.6777428377434429
ENSG00000071189	453.0	402.0	442.0	649.0	642.0	552.0	0.4315390360339844	0.6777428377434429
ENSG00000101166	572.0	615.0	546.0	760.0	691.0	738.0	0.4319042557403971	0.6782687563619574
ENSG00000099341	931.0	1041.0	1178.0	1369.0	1615.0	1509.0	0.43239540242932784	0.6789923447465526
ENSG00000104081	448.0	333.0	471.0	729.0	278.0	418.0	0.43244543980875866	0.6790232042865605
ENSG00000122335	205.0	187.0	237.0	351.0	263.0	299.0	0.4327530034524855	0.6793809097323931
ENSG00000204086	0.05	2.0	1.0	5.0	2.0	2.0	0.4327620018662934	0.6793809097323931
ENSG00000035681	478.0	430.0	538.0	677.0	554.0	584.0	0.43276445384349643	0.6793809097323931
ENSG00000149527	3.0	1.0	3.0	6.0	3.0	6.0	0.43282637273787194	0.6794303843476556
ENSG00000158019	386.0	348.0	376.0	469.0	587.0	533.0	0.43291281031279566	0.6795183375753351
ENSG00000171729	305.0	150.0	266.0	471.0	294.0	343.0	0.4330467217520601	0.6796807902088275
ENSG00000150636	3.0	7.0	6.0	6.0	15.0	10.0	0.4332543787392956	0.6799589579104599
ENSG00000108654	6644.0	6304.0	6821.0	9423.0	9192.0	9026.0	0.43405601080086204	0.6811692186353135
ENSG00000109016	147.0	122.0	137.0	173.0	164.0	160.0	0.43420221954897653	0.6813347862133926
ENSG00000198440	57.0	44.0	58.0	78.0	51.0	55.0	0.43422249184459377	0.6813347862133926
ENSG00000133422	582.0	588.0	636.0	907.0	768.0	886.0	0.4348259471954157	0.6822337598803591
ENSG00000144724	690.0	619.0	743.0	1002.0	987.0	905.0	0.43494237224053584	0.6823685195492316
ENSG00000137942	2368.0	2621.0	2759.0	3763.0	2878.0	3104.0	0.43516048406501373	0.682662782548323
ENSG00000173705	83.0	49.0	64.0	87.0	113.0	101.0	0.43615628436615483	0.6841769259252044
ENSG00000064225	86.0	109.0	107.0	170.0	89.0	87.0	0.4366273675096134	0.6848678165043399
ENSG00000054179	3.0	2.0	6.0	6.0	8.0	8.0	0.43752420317198404	0.6862263734056939
ENSG00000166847	905.0	915.0	996.0	1429.0	1328.0	1214.0	0.43767518461280536	0.6864150010907686
ENSG00000196646	109.0	117.0	150.0	160.0	150.0	146.0	0.43783576108729927	0.6866186493345878
ENSG00000276966	3.0	0.05	0.05	4.0	2.0	3.0	0.4379942021482083	0.6868189204551266
ENSG00000178690	3.0	0.05	0.05	3.0	2.0	4.0	0.43876889885131487	0.6879854464377163
ENSG00000145725	814.0	860.0	902.0	1250.0	998.0	1002.0	0.43919761982325095	0.6886093601480523
ENSG00000136247	327.0	287.0	367.0	414.0	439.0	377.0	0.43935187566802747	0.6888028880000989
ENSG00000168234	88.0	73.0	90.0	109.0	150.0	117.0	0.4400127534068341	0.6897905998163817
ENSG00000187045	2.0	0.05	1.0	5.0	3.0	1.0	0.44008976601182453	0.6898629349793941
ENSG00000158373	52.0	39.0	30.0	44.0	36.0	56.0	0.4409503894324633	0.6911635233672763
ENSG00000281899	2.0	0.05	1.0	3.0	5.0	1.0	0.44108794626187486	0.6913306449091119
ENSG00000182768	838.0	980.0	1078.0	1462.0	1297.0	1360.0	0.4412356108051649	0.6915135840285448
ENSG00000204569	825.0	731.0	763.0	1063.0	1062.0	1151.0	0.4413956127232792	0.6917158315236409
ENSG00000213463	569.0	630.0	623.0	809.0	742.0	762.0	0.44180229289370926	0.6923045957012637
ENSG00000115008	21.0	7.0	13.0	6.0	17.0	16.0	0.4423600121377463	0.6931299390858375
ENSG00000067048	0.05	1.0	5.0	2.0	2.0	0.05	0.4425366052435847	0.6933580254769954
ENSG00000116809	213.0	158.0	215.0	238.0	215.0	263.0	0.44356298414680645	0.6949174149417193
ENSG00000165828	2.0	1.0	0.05	1.0	3.0	5.0	0.44371181875744825	0.6951018586591444
ENSG00000115661	128.0	128.0	133.0	168.0	142.0	166.0	0.4442378841351659	0.6958771902964077
ENSG00000155428	2.0	2.0	7.0	4.0	1.0	3.0	0.44487070935704365	0.6968196356628481
ENSG00000076258	30.0	13.0	14.0	25.0	35.0	36.0	0.4463408459984337	0.6990733729693719
ENSG00000032742	89.0	80.0	111.0	115.0	113.0	109.0	0.446948370890418	0.6999758388316049
ENSG00000248405	36.25	0.05	0.05	0.05	71.333	69.833	0.4470247863881853	0.7000464541987931
ENSG00000155657	156.0	142.0	191.0	249.0	240.0	220.0	0.4474231378778868	0.7006211801665712
ENSG00000158125	10.0	10.0	4.0	22.0	11.0	11.0	0.44771934897643295	0.701035894869419
ENSG00000186472	151.0	190.0	234.0	187.0	259.0	242.0	0.44823702015553896	0.7017972878452904
ENSG00000169402	1.0	5.0	3.0	2.0	12.0	7.0	0.44877181116324255	0.7025853764932732
ENSG00000143319	411.0	357.0	431.0	549.0	580.0	565.0	0.44934218406435494	0.7034290569027069
ENSG00000154358	318.0	227.0	342.0	546.0	401.0	361.0	0.4497312655990208	0.7039888338709246
ENSG00000107521	254.0	193.0	231.0	350.0	310.0	313.0	0.45040347058463653	0.7049916899316994
ENSG00000130921	85.0	112.0	96.0	121.0	172.0	149.0	0.4505229091352229	0.7051292513268543
ENSG00000114790	114.0	136.0	181.0	227.0	134.0	143.0	0.4511686617400017	0.7060904884028166
ENSG00000149564	7.0	9.0	3.0	4.0	9.0	4.0	0.4512839881076757	0.7062215183643018
ENSG00000204351	525.0	472.0	549.0	808.0	645.0	744.0	0.45145476412814667	0.7064392979463409
ENSG00000135341	641.0	644.0	716.0	1015.0	923.0	882.0	0.4515239152343278	0.7064980348509678
ENSG00000156510	1.0	5.0	0.05	2.0	2.0	0.05	0.452522972737693	0.708011683243662
ENSG00000137073	737.0	778.0	767.0	1186.0	1083.0	966.0	0.45289630230780353	0.7085461822789475
ENSG00000168096	97.0	83.0	72.0	112.0	135.0	132.0	0.45368419824321893	0.7097291409269313
ENSG00000169519	133.0	143.0	155.0	223.0	212.0	191.0	0.45411937036483885	0.7103601826643604
ENSG00000111713	1.0	5.0	4.0	3.0	13.0	6.0	0.45460734526721575	0.7110737274925786
ENSG00000124380	327.0	356.0	374.0	362.0	516.0	427.0	0.4549262195205751	0.711522692303072
ENSG00000169442	1.0	2.0	1.0	3.0	3.0	4.0	0.4551619432114987	0.7118415525892198
ENSG00000112232	35.0	40.0	56.0	44.0	51.0	56.0	0.45545121601176347	0.7122441094622028
ENSG00000183010	800.0	715.0	943.0	983.0	1014.0	1094.0	0.45581526979233455	0.7127635458714786
ENSG00000204644	7.0	5.0	3.0	3.0	2.0	8.0	0.456138611361851	0.7132192518963955
ENSG00000133874	86.0	68.0	91.0	165.0	96.0	113.0	0.4562449605721885	0.7133356282030853
ENSG00000077463	106.0	126.0	149.0	180.0	192.0	188.0	0.45673007178495223	0.7140441383922154
ENSG00000142046	20.0	14.0	10.0	16.0	26.0	33.0	0.4569696954713641	0.7143287449476989
ENSG00000115289	76.0	66.0	53.0	72.0	76.0	83.0	0.4569760476919633	0.7143287449476989
ENSG00000245680	143.0	150.0	137.0	204.0	161.0	163.0	0.45787599040794486	0.7156854415364302
ENSG00000078177	812.0	769.0	930.0	1320.0	1111.0	1118.0	0.45795023051352857	0.7157514198689203
ENSG00000078795	6.0	11.0	5.0	9.0	5.0	7.0	0.45810281448992884	0.7159398276387468
ENSG00000204071	21.0	10.0	15.0	23.0	27.0	25.0	0.45821132471587916	0.7160160140600507
ENSG00000166682	1.0	1.0	2.0	4.0	2.0	4.0	0.4582156449220381	0.7160160140600507
ENSG00000243364	112.0	99.0	96.0	123.0	112.0	137.0	0.45875425321149366	0.7168075301718115
ENSG00000196503	4.0	5.0	3.0	11.0	6.0	6.0	0.458928774534081	0.7170300863114807
ENSG00000119547	12.0	14.0	14.0	16.0	18.0	35.0	0.4597506067139	0.7182517371920746
ENSG00000139160	10.0	8.0	5.0	15.0	11.0	14.0	0.4597749631061273	0.7182517371920746
ENSG00000133985	243.0	186.0	167.0	267.0	333.0	279.0	0.4598947270792433	0.7183886107954599
ENSG00000187068	15.0	4.0	6.0	19.0	9.0	18.0	0.4604198957775245	0.7191586923142756
ENSG00000176248	270.0	225.0	244.0	369.0	369.0	317.0	0.4611101473570206	0.7201865014668255
ENSG00000205090	9.0	8.0	9.0	16.0	13.0	15.0	0.4611441927057259	0.7201893405824905
ENSG00000119720	161.0	157.0	167.0	233.0	178.0	187.0	0.46154270485547305	0.7207613434944274
ENSG00000167548	1026.0	855.0	1171.0	1456.401	1630.0	1271.58	0.4617477886366194	0.7210312230216291
ENSG00000119403	253.0	214.0	227.0	289.0	327.0	388.0	0.4619340983981414	0.7212717507618268
ENSG00000120440	3.0	3.0	1.0	8.0	2.0	5.0	0.4623264693273407	0.7218296163727754
ENSG00000166454	950.0	1028.0	1109.0	1412.0	1315.0	1201.0	0.46235598195551564	0.7218296163727754
ENSG00000125676	821.0	860.0	973.0	1441.0	1174.0	1154.0	0.4627860561904239	0.7224505761569964
ENSG00000205189	542.0	554.0	571.0	838.0	603.0	648.0	0.4629057446474064	0.7225869429753836
ENSG00000089916	227.0	230.0	239.0	348.0	273.0	242.0	0.46330272700489755	0.7231561109435249
ENSG00000183060	123.0	113.0	88.0	160.0	152.0	170.0	0.46401159916724943	0.7242119853743905
ENSG00000213689	21.666999999999998	20.541999999999998	23.041999999999998	29.125	23.583000000000002	20.833000000000002	0.46463309870644437	0.7251313539208681
ENSG00000183011	425.0	447.0	461.0	671.0	601.0	609.0	0.46495505397130743	0.7255831418363693
ENSG00000205238	4.0	5.0	4.0	11.0	7.0	6.0	0.4650199970895277	0.725633815722343
ENSG00000241878	301.0	290.0	366.0	439.0	449.0	468.0	0.4652173798002502	0.7258911315735366
ENSG00000124882	1.0	4.0	2.0	1.0	0.05	4.0	0.46544046446202203	0.72618851213662
ENSG00000161999	598.0	575.0	681.0	842.0	889.0	876.0	0.46589348438381756	0.7268445752251586
ENSG00000165572	184.0	180.0	166.0	258.0	195.0	201.0	0.4662491576866979	0.7273486859912487
ENSG00000232859	23.0	33.0	37.0	20.0	51.0	29.0	0.4670588453087687	0.7285609392792861
ENSG00000182400	357.0	372.0	378.0	477.0	507.0	416.0	0.46736846737618004	0.7289930299752562
ENSG00000138642	101.0	130.0	121.0	148.0	215.0	164.0	0.4674299881207533	0.7290381033315518
ENSG00000183569	42.0	40.0	43.0	69.0	58.0	63.0	0.46753613850536124	0.7291527731997562
ENSG00000141098	222.0	216.0	210.0	274.0	285.0	255.0	0.4675848484152371	0.7291778511887861
ENSG00000196611	5.0	0.05	0.05	2.0	0.05	0.05	0.46763136617214385	0.7291995073511199
ENSG00000161904	958.0	828.0	932.0	1291.0	1019.0	1131.0	0.4676784273280045	0.7292220077797179
ENSG00000221955	134.0	111.0	136.0	190.0	111.0	154.0	0.46784658687257474	0.7294333131124976
ENSG00000075673	23.0	4.0	6.0	14.0	4.0	11.0	0.46837415076479166	0.7302049077117901
ENSG00000163516	290.0	277.0	314.0	445.0	416.0	385.0	0.46872883599434567	0.7307068920799192
ENSG00000163154	10.0	19.0	16.0	16.0	11.0	21.0	0.46878653363977335	0.7307458612756708
ENSG00000119778	331.0	302.0	312.0	519.0	388.0	446.0	0.46911034274564817	0.7311996114484899
ENSG00000182552	201.0	178.0	189.0	227.0	262.0	218.0	0.46920546353547493	0.731296868016966
ENSG00000241685	822.0	832.0	913.0	1138.0	1079.0	1069.0	0.470068450181865	0.7325908122054633
ENSG00000130856	183.0	174.0	190.0	299.0	244.0	244.0	0.47108339444700514	0.7341213818484814
ENSG00000099810	590.0	637.0	629.0	918.0	702.0	719.0	0.47239231366782874	0.7361098273157359
ENSG00000174016	0.05	1.0	1.0	2.0	2.0	2.0	0.4727542223687773	0.7366224102130153
ENSG00000147121	122.0	124.0	118.0	147.0	160.0	140.0	0.4728538556216112	0.7367114614067053
ENSG00000128394	37.0	23.0	33.0	45.0	49.0	50.0	0.472877308024244	0.7367114614067053
ENSG00000101162	5.0	2.0	6.0	8.0	6.0	10.0	0.4735480608980532	0.7377050203477724
ENSG00000271321	29.0	16.0	23.0	25.0	29.0	22.0	0.4743137599222745	0.7388463399542079
ENSG00000148572	298.0	273.0	294.0	421.0	381.0	421.0	0.47460619587229247	0.7392163462532979
ENSG00000007237	210.0	92.0	131.0	265.0	79.0	121.0	0.4746174491449554	0.7392163462532979
ENSG00000188554	935.0	1086.0	1185.0	1346.0	1371.0	1350.0	0.4748036673996123	0.7394548439179828
ENSG00000120279	1.0	4.0	3.0	5.0	8.0	3.0	0.4749580762723389	0.7396437721573489
ENSG00000162927	71.0	48.0	61.0	74.0	77.0	62.0	0.4752966447679324	0.7401194425913863
ENSG00000069188	305.0	241.0	269.0	936.0	190.0	278.0	0.475584045561155	0.7405153752895158
ENSG00000196660	1.0	0.05	1.0	2.0	3.0	1.0	0.4761349985839292	0.7413215922354257
ENSG00000143167	1.0	1.0	2.0	1.0	1.0	0.05	0.47622376466844296	0.7414003596279981
ENSG00000163116	1.0	1.0	2.0	1.0	0.05	1.0	0.47625194265270115	0.7414003596279981
ENSG00000271503	2.0	1.0	1.0	0.05	1.0	1.0	0.47650104538532884	0.7417364768198623
ENSG00000168676	0.05	1.0	1.0	1.0	2.0	3.0	0.47656757508698483	0.7417367043090158
ENSG00000177504	0.05	1.0	1.0	1.0	2.0	3.0	0.47656757508698483	0.7417367043090158
ENSG00000196890	2.0	0.05	0.05	2.0	2.0	2.0	0.47679344616623126	0.7420365722875388
ENSG00000048140	499.0	488.0	540.0	696.0	632.0	620.0	0.4769169993544023	0.7421771716276343
ENSG00000119013	251.0	273.0	292.0	390.0	376.0	389.0	0.4769860869054733	0.7422329979859768
ENSG00000198171	468.0	474.0	507.0	634.0	702.0	707.0	0.4778580125029279	0.7435380173654735
ENSG00000136273	151.0	163.0	199.0	257.0	234.0	248.0	0.47816864471797876	0.7439695539589689
ENSG00000174373	230.0	248.0	271.0	299.0	346.0	295.0	0.47825138138528067	0.7440464786839924
ENSG00000176105	1047.0	1178.0	1287.0	1631.0	1439.0	1392.0	0.4785285133447745	0.7444258049227759
ENSG00000160014	2048.0	2124.0	2467.0	2902.0	2840.0	2745.0	0.47861876863322167	0.7445143827541838
ENSG00000134490	61.0	77.0	55.0	119.0	92.0	84.0	0.47920349599139256	0.7453720696679648
ENSG00000116954	852.0	858.0	835.0	1075.0	1340.0	1195.0	0.47943739367323623	0.7456839808195859
ENSG00000101203	16.0	4.0	12.0	19.0	26.0	12.0	0.47981031950723896	0.746212068343536
ENSG00000140553	817.0	745.0	944.0	1172.0	1173.0	1171.0	0.4799016646632184	0.7463021920827377
ENSG00000182359	32.0	25.0	23.0	56.0	38.0	33.0	0.4799481806949686	0.7463225936949734
ENSG00000124635	4.0	7.0	1.0	4.0	12.0	8.0	0.4800540496939885	0.7463896583197183
ENSG00000218823	3.0	5.0	6.0	15.0	4.0	8.0	0.48005810887498596	0.7463896583197183
ENSG00000205707	82.0	65.0	85.0	94.0	106.0	78.0	0.4802211326861029	0.7465911821438946
ENSG00000153234	1.0	5.0	2.0	1.0	2.0	3.0	0.48045577825869373	0.7469040192519673
ENSG00000088682	228.0	180.0	177.0	280.0	300.0	265.0	0.4806479598568855	0.7471508040429758
ENSG00000129451	4.0	2.0	11.0	9.0	14.0	9.0	0.4809653863207392	0.7475922298191249
ENSG00000198858	353.0	347.0	443.0	416.0	531.0	477.0	0.48122405993296175	0.7479422775992416
ENSG00000166170	462.0	486.0	533.0	781.0	659.0	655.0	0.4814423608041857	0.7482295317401166
ENSG00000226979	0.05	0.05	2.0	2.0	1.0	3.0	0.48164852615960735	0.748497886932458
ENSG00000162409	137.0	154.0	147.0	240.0	199.0	198.0	0.4819554147484622	0.7489227211865576
ENSG00000184708	309.0	321.0	335.0	433.0	478.0	451.0	0.4820435769756903	0.7490076355636038
ENSG00000138031	283.0	238.0	237.0	350.0	359.0	371.0	0.4824504985433232	0.7495877974655945
ENSG00000169241	145.0	131.0	154.0	175.0	171.0	186.0	0.4826280643660366	0.7498115513339697
ENSG00000143195	29.0	20.0	16.0	13.0	28.0	28.0	0.4838217236661115	0.7516137684231209
ENSG00000108733	75.0	72.0	92.0	101.0	97.0	92.0	0.483923391778618	0.7517194519725272
ENSG00000204970	12.0	12.0	7.0	17.0	6.0	8.0	0.48572485404254406	0.7544653724396144
ENSG00000149923	796.0	770.0	913.0	1102.0	1211.0	1165.0	0.4859421001760796	0.7547503553402036
ENSG00000143126	588.0	527.0	782.0	1421.0	642.0	825.0	0.48689881299149573	0.7561837357648867
ENSG00000152315	8.0	4.0	16.0	16.0	4.0	6.0	0.4871208161797459	0.7564759471277819
ENSG00000104205	100.976	60.108999999999995	107.905	1.0	166.71400000000003	0.05	0.4872864464129932	0.756680579389282
ENSG00000142530	114.0	74.0	100.0	114.0	125.0	107.0	0.48867124269244105	0.7587782282134505
ENSG00000125571	3.0	0.05	1.0	0.05	1.0	1.0	0.4888820790280939	0.7590528604210947
ENSG00000145423	982.0	585.0	1099.0	970.0	1491.0	1512.0	0.4890909008189067	0.7593243268445261
ENSG00000164181	96.0	127.0	129.0	137.0	138.0	153.0	0.48913572497104985	0.7593336432147595
ENSG00000198081	198.0	226.0	210.0	255.0	242.0	293.0	0.48916486005815896	0.7593336432147595
ENSG00000106772	74.0	125.0	123.0	207.0	136.0	149.0	0.4899299242636601	0.7604684321400301
ENSG00000146352	2.0	0.05	2.0	2.0	0.05	0.05	0.49001842289091285	0.7605529723811106
ENSG00000106089	47.0	28.0	36.0	49.0	67.0	56.0	0.4901448530428965	0.7606963699527474
ENSG00000154258	2.0	0.05	2.0	0.05	2.0	0.05	0.4903327885889103	0.760918097636396
ENSG00000137101	12.0	4.0	8.0	12.0	15.0	14.0	0.49035582064982947	0.760918097636396
ENSG00000196911	57.0	63.0	62.0	86.0	111.0	77.0	0.49060698798561714	0.7612549896205101
ENSG00000151923	1077.0	999.0	1051.0	1455.0	1532.0	1386.0	0.4907687756133744	0.7614531575805095
ENSG00000212807	1.0	3.0	1.0	3.0	4.0	4.0	0.4909728455507348	0.761716896662196
ENSG00000115274	135.97	149.0	139.0	176.0	255.0	194.0	0.49142079064247013	0.7623589315159515
ENSG00000186105	0.05	1.0	3.0	4.0	5.0	1.0	0.4920149916843483	0.7632277536561246
ENSG00000092850	5.0	5.0	1.0	6.0	3.0	1.0	0.4921240095356458	0.763343877357748
ENSG00000110975	69.0	57.0	108.0	106.0	74.0	93.0	0.4923261181672675	0.7635996983360138
ENSG00000120265	714.0	745.0	692.0	913.0	951.0	884.0	0.4923572762931768	0.7635996983360138
ENSG00000132466	1536.0	1388.0	1522.0	2324.0	2070.0	1857.0	0.4936706609981461	0.7655835018268959
ENSG00000114200	1.0	0.05	1.0	2.0	4.0	0.05	0.4940945709235554	0.7661877299582744
ENSG00000188981	1.0	0.05	3.0	1.0	5.0	4.0	0.49431649530027694	0.7664786789116909
ENSG00000119737	19.0	20.0	20.0	46.0	26.0	24.0	0.4944177667497566	0.7665825181125936
ENSG00000166558	1.0	1.0	0.05	2.0	4.0	0.05	0.49454138207502996	0.7667209841286731
ENSG00000176222	21.0	22.0	17.0	30.0	34.0	31.0	0.49458424546352747	0.7667342444241032
ENSG00000271079	24.0	22.0	21.0	22.0	32.0	22.0	0.49473823225639146	0.766919761114982
ENSG00000144802	131.5	147.0	130.0	194.0	165.0	143.5	0.49504498063604	0.7672931101390038
ENSG00000177575	4.0	2.0	7.0	3.0	6.0	3.0	0.49506620074629254	0.7672931101390038
ENSG00000103591	574.0	590.0	611.0	845.0	732.0	684.0	0.4950820850715664	0.7672931101390038
ENSG00000147457	431.0	469.0	518.0	655.0	583.0	564.0	0.49574289829598633	0.7682639769917065
ENSG00000004961	474.0	537.0	486.0	747.0	738.0	639.0	0.4961467893697383	0.7688365787424964
ENSG00000124104	155.0	100.0	140.0	204.0	190.0	183.0	0.4963871128206653	0.7691556517961037
ENSG00000186451	0.05	3.0	2.0	4.0	5.0	3.0	0.4968530546373735	0.7698242537600628
ENSG00000185973	95.0	104.0	110.0	176.0	127.0	152.0	0.49752438178023484	0.7708109650334795
ENSG00000105639	21.0	19.0	8.0	28.0	30.0	22.0	0.49803087159558684	0.7715421759131077
ENSG00000130723	3669.0	3543.0	4469.0	5624.0	4696.0	4480.0	0.4981927221333571	0.7717394122774248
ENSG00000101974	1124.0	1199.0	1242.0	1902.0	1230.0	1311.0	0.4983596871984288	0.7719100131253068
ENSG00000147439	158.0	105.0	136.0	174.0	157.0	156.0	0.498371936697182	0.7719100131253068
ENSG00000064042	260.0	261.0	399.0	391.0	413.0	325.0	0.498646569361971	0.7722818549817704
ENSG00000134294	3319.0	2918.0	2871.0	4392.0	3406.0	3758.0	0.4988057298763619	0.7724748195112308
ENSG00000138375	307.0	309.0	333.0	377.0	512.0	468.0	0.49932734743995505	0.7732121735321136
ENSG00000179044	9.0	10.072000000000001	9.0	13.0	9.0	7.0	0.4993704336162023	0.7732121735321136
ENSG00000084734	3.0	0.05	0.05	2.0	6.0	1.0	0.49938565805651747	0.7732121735321136
ENSG00000162129	174.0	147.0	162.0	206.0	206.0	191.0	0.49948815451082373	0.7733172917315628
ENSG00000188779	2.0	1.0	2.0	6.0	3.0	2.0	0.49960053398574805	0.7734376953917224
ENSG00000105939	491.0	574.0	529.0	766.0	764.0	722.0	0.49966454429599716	0.7734832066626939
ENSG00000071909	13.0	14.0	18.0	32.0	4.0	6.0	0.49998456527519763	0.7739249899705508
ENSG00000172650	34.0	29.0	36.0	69.0	50.0	36.0	0.5002300869015992	0.7742514026866628
ENSG00000164161	29.0	3.0	11.0	14.0	8.0	18.0	0.5012497892017456	0.775775956734636
ENSG00000028310	387.0	346.0	339.0	561.0	473.0	485.0	0.5013344417799377	0.775853238951265
ENSG00000141564	353.0	363.0	406.0	535.0	609.0	454.0	0.5018047602932066	0.7765273165481815
ENSG00000265491	196.0	254.0	260.0	334.0	386.0	304.0	0.5026036390866608	0.7765359202438997
ENSG00000120616	342.0	379.0	420.0	502.0	476.0	473.0	0.5028847305900254	0.7765359202438997
ENSG00000134376	0.05	3.0	1.0	2.0	0.05	0.05	0.5038409959380643	0.7765359202438997
ENSG00000250506	149.0	87.0	120.0	160.0	133.0	135.0	0.503931306269807	0.7765359202438997
ENSG00000169035	26.0	11.0	9.0	28.0	6.0	10.0	0.5048466752747576	0.7765359202438997
ENSG00000156976	2974.0	3179.0	3094.0	4053.0	4006.0	3842.0	0.5049814331212681	0.7765359202438997
ENSG00000145781	215.0	201.0	213.0	295.0	275.0	325.0	0.5053564655572816	0.7765359202438997
ENSG00000206052	12.0	3.0	3.0	14.0	10.0	9.0	0.5057709102139863	0.7765359202438997
ENSG00000112514	575.0	616.0	711.0	824.0	745.0	846.0	0.5064159250142172	0.7765359202438997
ENSG00000135250	520.0	478.0	574.0	681.0	647.0	679.0	0.5065033317752082	0.7765359202438997
ENSG00000167880	22.0	0.05	4.0	11.0	6.0	3.0	0.5070005198832676	0.7765359202438997
ENSG00000166402	273.0	290.0	375.0	579.0	363.0	426.0	0.5070180374398432	0.7765359202438997
ENSG00000076201	832.0	639.0	905.0	958.0	1078.0	950.0	0.5075614476710669	0.7765359202438997
ENSG00000176020	58.0	41.0	39.0	58.0	51.0	55.0	0.5084043425719318	0.7765359202438997
ENSG00000186352	4.0	7.0	1.0	3.0	2.0	5.0	0.5084918510042318	0.7765359202438997
ENSG00000130414	518.0	477.0	582.0	727.0	739.0	742.0	0.5088848194090164	0.7765359202438997
ENSG00000186409	15.0	14.0	18.0	18.0	19.0	15.0	0.5093839278997702	0.7765359202438997
ENSG00000166446	16.0	19.0	21.0	17.0	31.0	14.0	0.5096987642608644	0.7765359202438997
ENSG00000178229	62.0	44.0	55.0	80.0	79.0	80.0	0.5098136401430575	0.7765359202438997
ENSG00000085224	1440.0	1476.0	1599.0	2249.0	1684.0	1802.0	0.5101058519375821	0.7765359202438997
ENSG00000175879	1.0	0.05	1.0	0.05	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000067842	0.05	0.05	0.05	0.05	1.0	1.0	0.511088303349321	0.7765359202438997
ENSG00000152086	0.05	0.05	0.05	1.0	1.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000274618	0.05	0.05	0.05	1.0	1.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000144962	0.05	0.05	0.05	0.05	0.05	2.0	0.511088303349321	0.7765359202438997
ENSG00000174611	0.05	0.05	0.05	1.0	1.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000131042	0.05	0.05	0.05	1.0	1.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000110934	0.05	0.05	2.0	0.05	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000127743	0.05	0.05	0.05	1.0	1.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000121797	0.05	2.0	0.05	0.05	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000259224	0.05	0.05	0.05	0.05	1.0	1.0	0.511088303349321	0.7765359202438997
ENSG00000166589	1.0	0.05	1.0	0.05	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000136297	0.05	0.05	0.05	0.05	2.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000187492	0.05	0.05	0.05	0.05	2.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000198099	1.0	1.0	0.05	0.05	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000102539	0.05	0.05	0.05	0.05	0.05	2.0	0.511088303349321	0.7765359202438997
ENSG00000172000	0.05	0.05	0.05	2.0	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000147588	0.05	0.05	0.05	1.0	1.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000118017	0.05	0.05	0.05	1.0	1.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000096395	0.05	0.05	0.05	2.0	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000171234	2.0	0.05	0.05	0.05	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000105198	1.0	1.0	0.05	0.05	0.05	0.05	0.511088303349321	0.7765359202438997
ENSG00000198049	0.05	0.05	0.05	0.05	1.0	1.0	0.511088303349321	0.7765359202438997
ENSG00000151838	0.05	0.05	0.05	0.05	1.0	1.0	0.511088303349321	0.7765359202438997
ENSG00000219435	0.05	0.05	0.05	0.05	2.0	0.05	0.511088303349321	0.7765359202438997
ENSG00000204655	0.05	0.05	0.05	0.05	1.0	1.0	0.511088303349321	0.7765359202438997
